X,Y,Establishment_ID,Name,Address,Zip_Code,Owner,License_Number,License_Type,Most_Recent_License_Date,Establishment_Type,Status,Restaurant_Complexity_Level,Review_Frequency_in_Days,ObjectId
-83.0506695118537,42.3284048460787,1387,Cobo Joe's,422 W Congress,48226,Richard Cadreau,051190,Fixed Establishment,2018/05/07 00:00:00+00,Food Service Establishment,Permanently Closed,High,180,537
-83.0481238965443,42.3289753688814,5149,Epitome Lounge,205 W Congress,48226,Yvonne Gibson,200073,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Permanently Closed,,365,538
-83.0487984900001,42.3391804976522,4217,Comerica Park- Tiger Den/Beer Hall,2100 Woodward Ave,48201,Detroit Sportservice Inc,069235,Fixed Establishment,2019/04/15 00:00:00+00,Food Service Establishment,Open,,365,539
-83.221461118647,42.3602630447985,893,Cody Senior High School,18445 Cathedral St,48228,Detroit Board of Education,078727,Fixed Establishment,1970/01/01 00:00:00+00,Public School,Open,,210,540
-83.0397650584525,42.3290278798544,3242,Coffee Beanery,300 Renaissance Center,48226,JTW Enterprises Inc,050707,Fixed Establishment,2019/04/17 00:00:00+00,Food Service Establishment,Open,Medium,365,541
-83.0762123505761,42.3700722279132,1683,Coffee Master,"3031 W Grand Blvd., Suite 206",48202,In Sun Lee,036040,Fixed Establishment,2020/05/19 00:00:00+00,Food Service Establishment,Open,Medium,365,542
-83.0418343959814,42.3349139433255,5181,Coldstone Creamery,510 Monroe St,48226,G.W. Sweis Investments LLC,083427,Fixed Establishment,2020/05/12 00:00:00+00,Food Service Establishment,,Medium,365,543
-83.0636190249149,42.3513433887063,51622997,Cold Truth,4240 Cass Ave,48201,Timothy Mahoney,245997,Fixed Establishment,2019/12/03 00:00:00+00,Food Service Establishment,Open,High,180,544
-83.0758419796761,42.3311401003713,51623048,Cold Truth,2135 Michigan Ave,48206,Timothy Mahoney,238156,Fixed Establishment,2019/07/03 00:00:00+00,Food Service Establishment,Open,High,105,545
-83.1896635603329,42.4064017501858,1319,Coleman A. Young Elementary,15771 Hubbell St,48227,Detroit Board of Education,035444,Fixed Establishment,2020/06/01 00:00:00+00,Public School,Open,,210,546
-83.0099629709981,42.4475483074931,2947,Coliseum,11300 E Eight Mile Rd,48205,John McMullen,083432,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,547
-83.0672782143084,42.3593081460233,51622915,College for Creative Studies,201 Kirby St,48202,Craig Otten,234432,Fixed Establishment,2020/05/19 00:00:00+00,Food Service Establishment,Open,High,180,548
-83.0642459331006,42.3613255077414,2808,College for Creative Studies,201 E Kirby St,48202,Sodexo Management Inc. Lic Dep,202844,Fixed Establishment,2018/04/30 00:00:00+00,Food Service Establishment,Open,High,180,549
-83.0751378316473,42.367752074813,3899,College for Creative Studies,485 W Milwaukee Ave,48202,Sodexo Management Inc.,202846,Fixed Establishment,2018/04/30 00:00:00+00,Food Service Establishment,Open,High,180,550
-83.0751378316473,42.367752074813,51622837,College for Creative Studies,485 W Milwauke Ave,48202,Continental Cafe,229367,Fixed Establishment,2020/05/19 00:00:00+00,Food Service Establishment,Open,High,180,551
-83.0751378316473,42.367752074813,4148,College for Creative Studies- Tim Horton,485 W Milwaukee Ave,48202,Sodexo Management Inc.,202845,Fixed Establishment,2018/04/30 00:00:00+00,Food Service Establishment,Open,Medium,365,552
-83.109450775165,42.334614149733,4754,College Prep/New Paradigm,4001 29th St,4821,Keys Grace Academy,247186,Fixed Establishment,2019/09/05 00:00:00+00,Charter School,Open,Medium,210,553
-83.0465645460768,42.3364267151116,4317,Colors,311 E Grand River Ave,48226,Alicia Renee Farris ,078361,Fixed Establishment,2019/04/26 00:00:00+00,Food Service Establishment,,High,180,554
-83.1011157442249,42.3183251355224,1338,Columbo's Coney Island,5414 W Vernor,48209,Hyseni Besnik,035471,Fixed Establishment,2020/05/26 00:00:00+00,Food Service Establishment,Open,,180,555
-83.0487984900001,42.3391804976522,4223,Comerica Park- 300 Level Lounge,2100 Woodward Ave,48201,Detroit Sportservice Inc,069241,Fixed Establishment,2019/04/15 00:00:00+00,Food Service Establishment,Open,,365,556
-83.0487984900001,42.3391804976522,4220,Comerica Park- Champions Club,2100 Woodward Ave ,48201,Detroit Sportservice Inc,069238,Fixed Establishment,2019/04/15 00:00:00+00,Food Service Establishment,Open,,365,557
-83.0487984900001,42.3391804976522,4225,Comerica Park- Concession Stands,2100 Woodward Ave,48201,Detroit Sportservice Inc,069243,Fixed Establishment,2019/04/15 00:00:00+00,Food Service Establishment,Open,,365,558
-83.0487984900001,42.3391804976522,4218,Comerica Park- Kitchens Upper/Lower,2100 Woodward Ave,48201,Detroit Spertservice Inc,069236,Fixed Establishment,2019/04/15 00:00:00+00,Food Service Establishment,Open,,365,559
-83.0487984900001,42.3391804976522,4222,Comerica Park- Michigan Craft Beer,2100 Woodward Ave,48201,Detroit Sportservice Inc,225285,Fixed Establishment,2019/04/15 00:00:00+00,Food Service Establishment,Plan Review,,365,560
-83.0487984900001,42.3391804976522,4339,Comerica Park- Mobile Venues,2100 Woodward Ave,48201,Detroit Sportservice Inc,069244,Fixed Establishment,2019/04/15 00:00:00+00,Food Service Establishment,Open,,365,561
-83.0487984900001,42.3391804976522,51622520,Comerica Park- Pitchers Pub,2100 Woodward Ave,48226,"Detroit Sportservice, Inc. ",225284,Fixed Establishment,2019/04/15 00:00:00+00,Food Service Establishment,Open,Medium,365,562
-83.0487984900001,42.3391804976522,4221,Comerica Park- Press Box Lounge,2100 Woodward Ave,48201,Detroit Sportservice Inc,069239,Fixed Establishment,2019/04/15 00:00:00+00,Food Service Establishment,Open,,365,563
-83.0487984900001,42.3391804976522,4845,Comerica Park- RF Porch Bar,2100 Woodward Ave,48201,Robert Healy,081154,Fixed Establishment,2019/04/15 00:00:00+00,Food Service Establishment,Plan Review,Medium,365,564
-83.0487984900001,42.3391804976522,5076,Comerica Park- The Corner Tap Room,2100 Woodward Ave,48201,Detroit Sportservice Inc,202245,Fixed Establishment,2019/04/15 00:00:00+00,Food Service Establishment,Plan Review,Medium,365,565
-83.0755084163465,42.4359086215114,250,Erotic City,19326 Conant Ave,48234,Tom M. Jajo,208198,Fixed Establishment,2016/04/08 00:00:00+00,Food Service Establishment,Temporarily Closed,High,180,566
-83.0338768631748,42.4373160526335,492,Escape Lounge,19404 Sherwood St,48234,"Minerva, LLC",073936,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,Medium,365,567
-83.1220985450206,42.3281033737651,968,Escuela Avancemos/Logan Elementary,3811 Cicotte St,48217,Detroit Board of Education,035010,Fixed Establishment,2019/04/15 00:00:00+00,Non-Public School,Open,,210,568
-83.0762554256923,42.3208863465737,51623097,Escuela Avencemos,2635 Howard St,48216,Keys Food Service,241572,Fixed Establishment,2020/07/28 00:00:00+00,Food Service Establishment,Open,Medium,180,569
-83.0487984900001,42.3391804976522,4224,Comerica Park- Vending Commissaries,2100 Woodward Ave,48201,Detroit Sportservice Inc,069242,Fixed Establishment,2019/04/15 00:00:00+00,Food Service Establishment,Open,,365,570
-83.0762554256923,42.3208863465737,51622952,Escuela Avencemos/Acad ofAmerica's High ,2635 Howard,48216,DPS,238009,Fixed Establishment,1970/01/01 00:00:00+00,Public School,Open,,180,571
-82.9155321419933,42.4094681982307,51622566,ESH Ice Arena,4831 Canyon St,48236,ESYS Foundation,220929,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Seasonal,,545,572
-83.0069389551891,42.345680445362,5317,Comfort Cafe,6533 E Jefferson Ave,48207,Ysahai Martin,204146,Mobile Food Establishment,2019/04/30 00:00:00+00,LHD - Mobile Food Establishmen,Seasonal,,210,573
-83.2662144611614,42.3999538773999,51622695,Estella's Vegan Cuisine & Dessert's,22735 Fenkell,48223,Chantele Jones,250440,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,Medium,180,574
-83.0683852172162,42.3599652233797,5431,Common Pub,5440 Cass Ave ,48202,Vi Et Amino LLC,217971,Fixed Establishment,2020/05/19 00:00:00+00,Food Service Establishment,Open,High,180,575
-83.0569670038293,42.3506689853658,5136,Estia Greek Street Food,3990 John R,48201,George Xenos,082989,Fixed Establishment,2017/06/08 00:00:00+00,Food Service Establishment,Open,High,180,576
-83.0562853109877,42.4164445320679,581,Commonwealth Community Development,13477 Eureka St,48238,Commonwealth Community Develop,066998,Fixed Establishment,1970/01/01 00:00:00+00,Non-Public School,Open,,210,577
-83.0466550630198,42.3304431200362,4365,Eurest Cafe' Qzine,611 Woodward Ave,48226,Eurest Cafe' Qzine,071785,Fixed Establishment,2019/04/26 00:00:00+00,Food Service Establishment,Open,Medium,365,578
-83.2058633083478,42.3982419088566,1582,Communication and Media Arts School,14771 Mansfield St,48227,Detroit Board of Education,035840,Fixed Establishment,2019/04/15 00:00:00+00,Public School,Open,,210,579
-83.047068679716,42.3320751765381,2709,Eurest Dining Services-Compuware,1 Campus Martius,48226,EUREST DINING SERVICES,046717,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,580
-83.0969352022849,42.3089079794452,4417,Community Health & Social Services Ctr. ,5635 West Fort St,48209,Felix M. Valbuena Jr.,072946,Fixed Establishment,2020/06/30 00:00:00+00,Food Service Establishment,Open,,365,581
-83.0503281673171,42.3516496835489,51622681,Detroit Fitness Foundation,601 Mack Ave,48201,Detroit Fitness Foundation,229266,Fixed Establishment,2020/04/22 00:00:00+00,Food Service Establishment,Open,Medium,365,582
-83.0796933357768,42.3735883016157,3892,Evans Solutions,8045 Second,48202,"Evans Solutions, Inc.",064475,Fixed Establishment,2017/04/28 00:00:00+00,Food Service Establishment,Permanently Closed,,365,583
-83.1649087516254,42.3584526043919,5230,Detroit Fresh Fish & Chicken Market inc.,10515 Joy Rd,48204,Mashurul I Dalim,202803,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,584
-83.2350207566695,42.3393118801961,5233,Evergreen Fish Express LLC,6540 Evergreen Rd,48228,Hasan H Harb Corp,203389,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,585
-83.2783912245506,42.4278281302949,5231,Detroit Fresh Fish & Seafood Co. Inc.,19001 Telegraph Rd,48219,Ghalcan A Pady,203417,Fixed Establishment,2019/05/17 00:00:00+00,Food Service Establishment,Open,High,180,586
-83.1389365487398,42.3806363482468,51623248,Everything Turtkey,12548 Livernois Ave,48204,Leceto J Garrett,249618,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Plan Review,,180,587
-83.073792025096,42.433457580787,51622584,Conant St. Grill,19132 Conant ,48234,Lamont Mapps,217960,Fixed Establishment,1970/01/01 00:00:00+00,,Permanently Closed,,90.0,588
-82.9971672584966,42.4061013577057,5003,Coney Connection,10993 Gratiot Ave,48205,Marko Selitaj,081164,Fixed Establishment,2016/04/26 00:00:00+00,Food Service Establishment,Permanently Closed,High,180,589
-83.1270507820105,42.426832824977,292,Detroit Golf Club Inc.,17911 Hamilton  St,48203,Detroit Golf Course Inc.,033968,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Seasonal,Medium,365,590
-83.0603227324383,42.3254128291036,1507,Coney King Coney Island,1350 W Fort St,48226,Anton KALAJ,035722,Fixed Establishment,2019/04/18 00:00:00+00,Food Service Establishment,Open,Medium,180,591
-82.9948401538885,42.3522142443693,51623103,Detroit Grill & Chill,8009 E Jefferson Ave,48214,Yousef Alagi,249344,Fixed Establishment,2020/01/13 00:00:00+00,Food Service Establishment,Open,High,180,592
-83.0240993319245,42.445389060314,51622683,Detroit Grill & Deli,20216 Van Dyke Ave,48234,Jamil Alshibah Corporation,229209,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Temporarily Closed,High,180,593
-83.1744063193241,42.4163657149843,519,Connie & Barbara Restaurant,13101 W McNichols Rd,48235,Barbara Bell,034349,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,594
-83.085650668992,42.3232359460025,1297,Evie's Tamales,3454 Bagley St,48216,Diana M. Cooley,075698,Fixed Establishment,2020/05/22 00:00:00+00,Food Service Establishment,Open,,180,595
-83.0242723663128,42.4431693158969,51623191,Detroit Hot Dog Bistro ,20018 Van Dyke Ave,48212,Macro Lloyd ,249332,Fixed Establishment,2020/01/19 00:00:00+00,Food Service Establishment,New License ,,180,596
-83.0518834654842,42.3296254913403,51622993,Continental-Comerica 411,411 West Lafayette Ave ,48226,Continental Cafe ,237169,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,,180,597
-83.0533902276766,42.3348001530264,5401,Express Dogs,220 Bagley Ste 244,48209,Tommy Head,229339,Mobile Food Establishment,2018/03/28 00:00:00+00,LHD - Mobile Food Establishmen,Seasonal,Medium,210,598
-83.0719238832413,42.3449032520086,1865,Detroit Housing Commission,"1231 Selden, Bldg 503",48201,Detroit Area Agency on Aging,220242,Fixed Establishment,2019/09/25 00:00:00+00,Food Service Establishment,Open,Medium,395,599
-82.9980076800556,42.3605189124092,5284,Conventional Missionary Baptist Church,2255 Seminole,48214,Riderick Richardson,TEMP,Fixed Establishment,2017/04/28 00:00:00+00,,,,90.0,600
-83.0607237888902,42.3517546735613,4956,Falafill,4206 Woodward Ave,48201,Adel Fardoun,081082,Fixed Establishment,2017/05/05 00:00:00+00,Food Service Establishment,Open,High,180,601
-83.0675439754953,42.4001080740317,51623011,Detroit Ice Cream,11613 Lumpkin St,48212,Ali Almasmari,237158,Mobile Food Establishment,1970/01/01 00:00:00+00,LHD - Mobile Food Establishmen,Seasonal,Medium,395,602
-83.1055060903944,42.316502850006,818,Coogan's Bar,5890 W Vernor,48209,Annar Elia,047839,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,,365,603
-82.9749743632328,42.3946429769802,2244,Family Aquatic Center at Chandler Park,12600 Chandler Park Dr,48213,Third Gen Mgt inc,217994,Fixed Establishment,2019/04/28 00:00:00+00,Food Service Establishment,Open,,365,604
-83.218835569447,42.3718503183964,4416,Detroit Innovation Academy,18211 Plymouth Road,48228,Detroit Innovation Academy,072945,Fixed Establishment,2019/04/30 00:00:00+00,Charter School,Open,Medium,210,605
-83.2257908195517,42.408681543038,904,Cooke Elementary,18800 Puritan Ave,48219,Detroit Board of Education,034938,Fixed Establishment,2019/04/15 00:00:00+00,Public School,Open,,210,606
-83.125688742902,42.3096445546886,768,Family Treat,2010 Springwells Ave,48209,James J. Fenech,034781,Fixed Establishment,2020/05/11 00:00:00+00,Food Service Establishment,Open,,365,607
-83.0648025570984,42.3581964568698,2330,Detroit Institute of Arts -Cafe DIA,5200 Woodward Ave,48202,Detroit Institute of Arts,043345,Fixed Establishment,2020/04/29 00:00:00+00,Food Service Establishment,Open,High,180,608
-83.2053046514625,42.41558433651,4553,Famous Royal Grill,16031 W McNichols Rd,48235,Famous Royal Grill LLC,229365,Fixed Establishment,2019/05/30 00:00:00+00,Food Service Establishment,Open,High,180,609
-83.0726821062568,42.3691606958462,51622817,Cooking With Que,6529 Woodward Ave,48202,Quiana Broden,237191,Fixed Establishment,2018/07/25 00:00:00+00,Food Service Establishment,Open,High,180,610
-83.0648025570984,42.3581964568698,4247,Detroit Institute of Arts-Crystal Galler,5200 Woodward Ave,48202,Detroit Institute of Arts,070417,Fixed Establishment,2020/04/29 00:00:00+00,Food Service Establishment,Open,Medium,365,611
-83.1320005324637,42.3308872689438,51622669,Fantasy Island,7059 Michigan Ave,4821,Vincent Spica,246032,Fixed Establishment,2019/06/21 00:00:00+00,Food Service Establishment,Open,High,180,612
-83.2798948740806,42.4142252367067,5115,Farmer Kay Market,24311 W McNichols Rd,48219,Abdul Kader Alkayyali,082266,Fixed Establishment,2020/04/26 00:00:00+00,Food Service Establishment,Open,High,180,613
-83.0393727201505,42.3466379174515,485,Farmer's Restaurant,2542 Market St,48207,GAVRILL FERMANIS--officer,034286,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,614
-83.0581398622305,42.4404911097043,3574,Farwell Community Center ,2711 E Outer Drive,48234,Detroit Parks and Recreation,078652,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,,365,615
-83.0475595667979,42.3302784315072,3859,Fastbreak Donut (Detroit Donut),645 Griswold St,48226,"Tanveer Grewal, owner",066061,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,Medium,365,616
-83.1293098329476,42.3443048913462,51622782,Fast Treats,6211 W Warren Ave,4821,Ali Sobh,061818TM,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,617
-83.2044989102633,42.4300822468756,3537,Fat Boyz Steak and Chicken,15917 W Seven Mile Rd,48235,Constance Williams,058534,Fixed Establishment,2019/04/30 00:00:00+00,Food Service Establishment,Open,,180,618
-83.1600950573102,42.4100889825875,4665,Faustina's Creole and Soulfood,16155 Wyoming Ave,48221,16155 Wyoming Ave.,075037,Fixed Establishment,2019/05/13 00:00:00+00,Food Service Establishment,Permanently Closed,High,180,619
-83.0605060031293,42.3459588233715,51622795,Faye's Coffee Convenience,3550 Cass Ave ,48221,Victor Lloyd,246031,Fixed Establishment,2019/11/15 00:00:00+00,Food Service Establishment,Open,High,365,620
-83.0481663015172,42.3613231201447,3275,Federal Reserve Bank Detroit Branch,1600 E Warren Ave,48207,"Sodexo Management, Inc.",078757,Fixed Establishment,2020/05/13 00:00:00+00,Food Service Establishment,Open,High,180,621
-83.2120125531487,42.4184349812513,51622633,Fellowship Chapel,7707 W Outer Drive,48235,John Johnson-Chairman  Board,221035,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,622
-83.0896029229672,42.3403732604469,1527,Ferguson Building,2750 Selden St,48208,Detroit Board of Education,217597,Fixed Establishment,2020/06/01 00:00:00+00,Public School,Open,,210,623
-83.2088362216951,42.3721221628988,1522,Fiberglass Estate Corp. ,16515 Plymouth Rd,48227,Fiberglass Estate Corp.,035746,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,Medium,365,624
